archetype,TF,t_value,p_value
0,ATF4,-1.503389108188167,0.4197715903317087
1,ATF4,4.175853195798693,0.0005219688728818195
2,ATF4,-1.5716418130510332,0.3819780631525997
0,ATF5,0.4416493622274724,0.8569990422579018
1,ATF5,2.0108968630679316,0.13706019606783315
2,ATF5,-0.8112231443224408,0.7321624215424156
0,ATF6,0.9609951272660812,0.6512189622446362
1,ATF6,1.9709376032394752,0.14769176336322276
2,ATF6,-1.4626416366008776,0.42088099411373997
0,ATF7,0.12363957037180749,0.9668366966643318
1,ATF7,-0.8255921096789406,0.6283233665723006
2,ATF7,1.397573549743547,0.44328256194480803
0,ATOH1,4.048249023590045,0.0025263319619408583
1,ATOH1,-1.5438873269715634,0.27733975103691727
2,ATOH1,-1.4945321125581703,0.4104379766853914
0,BACH1,-0.4990784224108162,0.8354635653011082
1,BACH1,1.7741120768874612,0.20057223555268258
2,BACH1,-0.6886291032767746,0.7573974261120411
0,BACH2,0.8142028530442158,0.705209536944274
1,BACH2,0.27728088268156786,0.8880424712747481
2,BACH2,0.29094778462412735,0.9049093785015396
0,BARX1,-2.068411081895568,0.1948773828683217
1,BARX1,1.7541706250444298,0.207026239971244
2,BARX1,0.6776363392292815,0.7609409146069098
0,BARX2,-3.2636733311649375,0.02033326140020092
1,BARX2,2.8023130496496607,0.032721720125965414
2,BARX2,0.14165218587835793,0.9484572826848358
0,BATF,-0.8281413084049997,0.705209536944274
1,BATF,1.6849844814407808,0.22811011329329448
2,BATF,-1.2372657973878263,0.5104823233829646
0,BCL11A,0.7893391195226745,0.7149113982460162
1,BCL11A,-2.100282860474089,0.11869746236697098
2,BCL11A,3.2813115003798035,0.016079720558828944
0,BCL11B,1.6905016906776684,0.34509190195990536
1,BCL11B,1.0309921215588078,0.5258165010273924
2,BCL11B,-1.6228867572791805,0.35202556217824793
0,BCL3,0.26483089380451913,0.9096804499186043
1,BCL3,-0.5774884126964536,0.7526691027441251
2,BCL3,-0.41588938106436046,0.8576060273910273
0,BCL6,0.665656744539064,0.7606840636697544
1,BCL6,-1.2813928613181396,0.3937970059936572
2,BCL6,0.2517030650132754,0.9166992748517034
0,BCLAF1,-0.8929264154558618,0.686519573602799
1,BCLAF1,2.144132484151004,0.10912559994319997
2,BCLAF1,-0.10548400299903889,0.9624970020247731
0,BHLHA15,-0.9726013618648311,0.6487399617458727
1,BHLHA15,-2.8539535246055774,0.0286597543735152
2,BHLHA15,5.312128786490499,1.8686544987371875e-05
0,BHLHE40,1.5508134110652025,0.40435115418443196
1,BHLHE40,-1.6702774909028875,0.2307416528363311
2,BHLHE40,1.6395958723659039,0.34355227499048363
0,BHLHE41,0.7528103721497451,0.7257030537664613
1,BHLHE41,0.12762445889132615,0.9469746270062173
2,BHLHE41,-0.6865659170754304,0.7573974261120411
0,BMAL1,-0.8890873607203519,0.6884606021212033
1,BMAL1,5.289442135402197,3.846515237185375e-06
2,BMAL1,-1.5073131930216395,0.4104379766853914
0,BMAL2,-1.9246576959218145,0.24075961533414325
1,BMAL2,1.664463331946944,0.23259433254426162
2,BMAL2,0.9346658485096537,0.6603046071416051
0,BRCA1,-1.1435866552894112,0.5701178920601879
1,BRCA1,2.3496137600235603,0.07510266103649342
2,BRCA1,-0.3992391224143894,0.8627828810654165
0,BRD4,0.11658478540289524,0.9681420332562584
1,BRD4,1.6119213743679843,0.25336677936005464
2,BRD4,-0.6158800204599001,0.7908888040464715
0,BTG2,0.07497403003028368,0.9714845840370367
1,BTG2,2.2301065795016837,0.09506890454372209
2,BTG2,-1.4176462944713772,0.43645125073642277
0,CDX1,-2.7259084350077756,0.07185731544107515
1,CDX1,-0.8434266715798032,0.6207665886649022
2,CDX1,2.3954996833221056,0.11692884092843002
0,CDX2,-1.4863112575360267,0.4257677674937906
1,CDX2,0.6739045534801384,0.7037181989369884
2,CDX2,-0.5786748062805946,0.8023387605853438
0,CEBPA,-0.10398212261589976,0.9714845840370367
1,CEBPA,4.345252587899294,0.00027272796113094003
2,CEBPA,-4.395968504573081,0.0008409433851463646
0,CEBPB,-1.475715067040345,0.4257677674937906
1,CEBPB,7.629427977391095,4.194660373007281e-12
2,CEBPB,-3.95833697208666,0.0034724440168126054
0,CEBPD,-1.7500385907536407,0.3109436213824792
1,CEBPD,2.6071061258305472,0.04727942282849259
2,CEBPD,-1.4134338789495156,0.43645125073642277
0,CEBPE,-0.3605260942226545,0.8857515276479111
1,CEBPE,1.7073855003626017,0.2236696854471517
2,CEBPE,-1.2033044195469216,0.5250685737618738
0,CEBPG,-0.6525612477824323,0.7649097131651347
1,CEBPG,5.58387598227529,1.0163038783602715e-06
2,CEBPG,-4.047829815604586,0.0029526655758626854
0,CEBPZ,0.31403531130316736,0.8981477295486046
1,CEBPZ,0.256384110539209,0.896051883211272
2,CEBPZ,0.5670418342091785,0.8023387605853438
0,CIITA,0.480928248844824,0.8411737637529624
1,CIITA,2.8731097639175065,0.02778811496201829
2,CIITA,-3.724620174209021,0.0055810547394986604
0,CLOCK,-2.9224932980667813,0.04748290859103982
1,CLOCK,5.895282552531289,1.8522537109710639e-07
2,CLOCK,-2.492086784018674,0.09751574144279518
0,CREB1,-4.454783449550126,0.000960805680310053
1,CREB1,3.4191425168229035,0.006716478845387957
2,CREB1,1.4393269606223127,0.42530942016110485
0,CREB3,-1.4366741206851044,0.4478854869007491
1,CREB3,-0.3448671566046222,0.8510665349294957
2,CREB3,0.7986368212101312,0.7321624215424156
0,CREB3L1,-0.73713421521418,0.7357391521720461
1,CREB3L1,-0.8502323933040903,0.6193197135542027
2,CREB3L1,1.0495385582868901,0.6062035706928515
0,CREB5,-1.7976469709906733,0.29371887614585096
1,CREB5,2.643619508089459,0.04485111861834558
2,CREB5,-2.0876393967160354,0.1842690306820441
0,CREBBP,0.8314424226181265,0.705209536944274
1,CREBBP,2.1700954592356356,0.10457779101771934
2,CREBBP,-1.3476164122585819,0.4617290292906332
0,CREBZF,0.691116821064008,0.7529915771427156
1,CREBZF,-0.14258425641649458,0.9421665901519968
2,CREBZF,-0.45063886291361144,0.8469387385817669
0,CREM,0.9369340253175741,0.6636003268875452
1,CREM,-2.4344008885528403,0.06451586700627082
2,CREM,1.734687844173543,0.3159754558869566
0,CRX,-0.2664277815511206,0.9096804499186043
1,CRX,-0.0290923211988193,0.9840173770583837
2,CRX,-0.6281616858433307,0.7891650210591671
0,CTBP1,0.030080535332778813,0.9861096466311169
1,CTBP1,0.1041491899149032,0.9521923208010742
2,CTBP1,-0.19183870664826694,0.9274739156191392
0,CTBP2,-0.8263183976792121,0.705209536944274
1,CTBP2,-0.30061546409323414,0.878005601217884
2,CTBP2,0.7029032264803755,0.7518737037945339
0,CTCF,0.7352471422864435,0.735852218589051
1,CTCF,3.005347585965689,0.019504844855961434
2,CTCF,-1.7100402663760959,0.3198941322259361
0,CTCFL,0.5409488778294201,0.8186936923725792
1,CTCFL,0.7191331955569339,0.6802142985287878
2,CTCFL,-0.10926645589791702,0.9608222778499494
0,CTNNB1,-0.390658175312683,0.8718434412344889
1,CTNNB1,-1.5208944496986703,0.28637151011333845
2,CTNNB1,3.7735929827974126,0.005009135234324346
0,CUX1,-1.2108620476823233,0.5455821033608306
1,CUX1,2.7768058414462424,0.0347468871305565
2,CUX1,-0.28058651365198123,0.9064355746402991
0,CXXC1,-0.9676627847329538,0.6487399617458727
1,CXXC1,-0.09396788498880239,0.953236359814569
2,CXXC1,0.7443375460286713,0.7402263275533237
0,DACH1,1.6226587832914332,0.37431668554849257
1,DACH1,-1.8396721068296962,0.1820327014758653
2,DACH1,0.9722789802026727,0.6421030460933354
0,DBP,0.5151899200992414,0.8317042538744519
1,DBP,4.576497559499761,0.00010825305589690833
2,DBP,-4.257221148507779,0.001290670275276392
0,DDIT3,-0.019473083605799354,0.9917239494164622
1,DDIT3,1.8885763252524264,0.16849859557415575
2,DDIT3,0.569525072419716,0.8023387605853438
0,DEAF1,-0.2609916893267677,0.9115483699187471
1,DEAF1,0.43628767523907136,0.8096137956636683
2,DEAF1,-0.7766004527247159,0.7340205079639914
0,DLX1,-1.7530309679373104,0.3107105600192954
1,DLX1,-0.14529906824039446,0.9421665901519968
2,DLX1,1.0883578142774937,0.591143159643232
0,DLX2,-1.7819428547371259,0.2978404060971107
1,DLX2,2.017718449651219,0.13607944057219568
2,DLX2,-1.46488007037707,0.42088099411373997
0,DLX3,0.5298986244432294,0.8259558256937303
1,DLX3,-1.2636629664839025,0.3959190394899821
2,DLX3,1.6458025640378526,0.3408823727424896
0,DLX4,-2.358093378408862,0.13353407221139285
1,DLX4,2.0150130167703897,0.13633860691346242
2,DLX4,0.6493412444016696,0.7781749522660519
0,DLX5,0.2505215993246478,0.9148653771919574
1,DLX5,-1.891776038945719,0.16849859557415575
2,DLX5,1.2677684994646898,0.49567775830468924
0,DMAP1,-0.3677350824814752,0.8839016934782024
1,DMAP1,1.1183549227251248,0.4772449440970457
2,DMAP1,-0.6544897596283412,0.7760690018042181
0,DMRT1,-1.0718699772984128,0.5990485148437796
1,DMRT1,0.2880925928528684,0.8817184060383699
2,DMRT1,0.5630372957019195,0.8023387605853438
0,DMTF1,-2.11359968013517,0.18413585079826109
1,DMTF1,2.7324559235786543,0.038027879001279324
2,DMTF1,-1.4981391312028083,0.4104379766853914
0,DNMT1,-2.4190977315962523,0.1210645725237669
1,DNMT1,2.2720904689926926,0.08665451350758738
2,DNMT1,1.0328443755550407,0.6062035706928515
0,DNMT3A,0.4953795898897775,0.8369282936635335
1,DNMT3A,0.20662304552745556,0.916353495664213
2,DNMT3A,0.6576720386309521,0.7760690018042181
0,DNMT3B,0.5983894705531094,0.7918539539984808
1,DNMT3B,0.026774328244906307,0.9840173770583837
2,DNMT3B,1.2540011126560455,0.4994118351153631
0,DOT1L,1.813554317317681,0.2887658239425358
1,DOT1L,-0.3600121207242037,0.8450410243125005
2,DOT1L,-0.050150521759760223,0.9830314647838622
0,E2F1,0.6546145256773408,0.7649097131651347
1,E2F1,2.7215872322762182,0.0386173802790453
2,E2F1,-0.5491169673742435,0.8029682325528534
0,E2F2,1.3500273969455057,0.48822739617219263
1,E2F2,1.0674184362643886,0.5070077598120323
2,E2F2,-1.7077027495715222,0.3198941322259361
0,E2F3,0.030884033823131145,0.9861096466311169
1,E2F3,1.0831732500599427,0.4983821868402437
2,E2F3,-0.3962291827310445,0.8639761791514221
0,E2F4,1.7838206451690826,0.2978404060971107
1,E2F4,1.6849740015326502,0.22811011329329448
2,E2F4,-0.7679731223955163,0.735869348814935
0,E2F5,0.8228118470090432,0.705209536944274
1,E2F5,-1.920284339298877,0.1593724060629602
2,E2F5,1.3014082744574271,0.4812633744895993
0,E2F6,-0.5619044993297466,0.8102680047750964
1,E2F6,1.5278982177222011,0.28471182717094456
2,E2F6,0.25548583096643074,0.9166992748517034
0,E2F7,0.42778807543812764,0.8584757096603589
1,E2F7,1.7821412406394097,0.19834634701537196
2,E2F7,-1.0411456764913047,0.6062035706928515
0,E4F1,-1.669746712751489,0.34878590653869007
1,E4F1,-0.020905924909567875,0.984762715241557
2,E4F1,2.084395273979188,0.1842690306820441
0,EBF1,-1.4828612426052112,0.4257677674937906
1,EBF1,-1.6869448497682429,0.22811011329329448
2,EBF1,3.4080696904217938,0.012435348851521356
0,EBF3,-1.2210671383864988,0.5455821033608306
1,EBF3,3.0279436029960154,0.018342629073121435
2,EBF3,-1.0378893865751022,0.6062035706928515
0,EGR1,-1.2519633274404527,0.5307664849850653
1,EGR1,1.2930044817354664,0.3893841185230491
2,EGR1,2.0668480624108425,0.18643257943224192
0,EGR2,-0.5008543859576856,0.8354635653011082
1,EGR2,-0.9045442943685332,0.5926594173284631
2,EGR2,2.5466398512605544,0.0874523122095493
0,EGR3,0.8368312356897111,0.705209536944274
1,EGR3,2.396320013271086,0.06947643867897481
2,EGR3,-1.4669414964116398,0.42088099411373997
0,EGR4,0.013602128828274322,0.9935114194169193
1,EGR4,-1.634875660563341,0.24380202540613619
2,EGR4,3.028503422548985,0.030010772917206413
0,EHF,-0.6849144779929901,0.7556286280172279
1,EHF,0.5504878976416395,0.760037357072541
2,EHF,0.5518849292058339,0.8029682325528534
0,ELF1,-1.2470639403728583,0.5309215989000463
1,ELF1,1.2729649096186786,0.3959190394899821
2,ELF1,0.9175805207733277,0.6678304977139384
0,ELF2,-1.2945519342089393,0.5175150614943701
1,ELF2,2.6642358107154904,0.043359763772847185
2,ELF2,-1.5963083304791497,0.3697399755530718
0,ELF3,-1.489743231841038,0.4257677674937906
1,ELF3,3.0685745243346108,0.01730419513539662
2,ELF3,-1.7973312895012767,0.28290351629669064
0,ELF4,1.103949360666927,0.5883566126025329
1,ELF4,-0.12340266121005172,0.947015679856859
2,ELF4,1.2930810988005466,0.48153222648313093
0,ELF5,2.2537551779619625,0.15461128162188414
1,ELF5,-1.1262987716145214,0.4723812278683664
2,ELF5,-0.33687009953159686,0.8837205435973955
0,ELK1,-2.186763778996331,0.16528077511501355
1,ELK1,3.3689351347082566,0.007822700370620467
2,ELK1,-0.839293068230438,0.7218804420149547
0,ELK3,-1.1653804639133871,0.5620055599907817
1,ELK3,-0.004851769707758719,0.9961289084026981
2,ELK3,0.5562549310963161,0.8023387605853438
0,ELK4,-0.527799449722045,0.8262973093187419
1,ELK4,2.476684688947735,0.060315491140716514
2,ELK4,-0.3205425943746062,0.8920869006188116
0,EMX2,-5.307295014620816,1.9188086232821895e-05
1,EMX2,3.448101910243796,0.006438755896752153
2,EMX2,0.22335049718560893,0.9172755367618646
0,EN1,-0.39098905253721794,0.8718434412344889
1,EN1,-1.0372577921575517,0.5233902109826447
2,EN1,1.2613635180268463,0.4982814380814412
0,ENO1,-0.43893098343534764,0.8575300531194945
1,ENO1,0.4549109378932601,0.803240098361907
2,ENO1,0.5620399183767577,0.8023387605853438
0,EOMES,1.0935718360481808,0.5930128748063007
1,EOMES,-1.6548324612905518,0.23479190221184848
2,EOMES,1.7103075226956035,0.3198941322259361
0,EP300,0.23589097708090248,0.9201357840907378
1,EP300,-1.0025426835628837,0.5424408847646908
2,EP300,2.210176324705241,0.16097122378460949
0,EPAS1,-1.683823591471287,0.34802960800687766
1,EPAS1,4.950061625421948,2.127418722964968e-05
2,EPAS1,-2.2193449569625363,0.15861021702990402
0,ERF,3.697408869706036,0.006484252868776633
1,ERF,-1.734635212693597,0.21265405125570244
2,ERF,-0.1521144101925836,0.9440629364292824
0,ERG,-2.736675587961056,0.07070737473985414
1,ERG,-0.3298256200020988,0.8613407847513632
2,ERG,1.256232151523901,0.4992242037764903
0,ESR1,0.10040130049539997,0.9714845840370367
1,ESR1,2.8254899230608532,0.03073643524961003
2,ESR1,1.5612954763443505,0.38535792586523854
0,ESR2,-1.0695346146864446,0.5990485148437796
1,ESR2,2.2349552142965377,0.09439727085101356
2,ESR2,1.295438700029222,0.4812633744895993
0,ESRRA,0.3014519654914334,0.9019284543230106
1,ESRRA,1.1125446425130852,0.4804789016514596
2,ESRRA,-0.42102104404347224,0.8576060273910273
0,ESRRB,-0.6281062960384697,0.77736319575988
1,ESRRB,1.4342746599837108,0.32629932227495406
2,ESRRB,-1.4916155333855334,0.4104489932490091
0,ESRRG,-0.2190617133718963,0.9231203096294825
1,ESRRG,2.3495901567665802,0.07510266103649342
2,ESRRG,-1.825649291859359,0.2744814379234986
0,ETS1,-4.146510260125085,0.0021226409895047983
1,ETS1,2.0988916237392794,0.11869746236697098
2,ETS1,1.9952458666000352,0.20547481367438367
0,ETS2,-1.2705742293435165,0.5241894810996583
1,ETS2,2.474908092500932,0.060315491140716514
2,ETS2,-0.2104873741076708,0.9235455414804002
0,ETV1,-0.8684282843960569,0.6941184540982638
1,ETV1,3.686652685973664,0.0029918830651914506
2,ETV1,-2.452091890986023,0.10325501195023284
0,ETV2,-0.6542060386828408,0.7649097131651347
1,ETV2,-0.7671249109481799,0.6531962327206553
2,ETV2,1.4226245420338661,0.43645125073642277
0,ETV3,0.293136793467277,0.9019284543230106
1,ETV3,-1.600985426782392,0.25764397111580795
2,ETV3,-0.11624063460522491,0.9594383580180017
0,ETV4,-1.4794433431891791,0.4257677674937906
1,ETV4,2.302895004960497,0.08263649446270145
2,ETV4,-0.4323498175392049,0.8560844004809212
0,ETV5,-0.37069242107680145,0.88277168309184
1,ETV5,1.2420332866659838,0.4039865466190838
2,ETV5,-1.514508683469559,0.4088925401471174
0,ETV6,1.8000293600946067,0.29371887614585096
1,ETV6,-2.590805093452427,0.04844960170329383
2,ETV6,2.8193744932904923,0.049840034252839636
0,ETV7,0.33096763528379436,0.8967368365740208
1,ETV7,0.49324034224518604,0.7850685453032409
2,ETV7,-0.8314676213339999,0.7254082509637353
0,EWSR1,-2.0859539771882543,0.1928804549196249
1,EWSR1,1.475190484479112,0.3068598470725182
2,EWSR1,0.7389863971507676,0.741077967431366
0,EZH2,-2.0223310103641055,0.20468475280781784
1,EZH2,1.7675380283499762,0.2026735686625445
2,EZH2,1.460313196924779,0.4209461521195421
0,FEZF2,0.8736728888705871,0.6930389222624086
1,FEZF2,-0.6665299884666369,0.7037181989369884
2,FEZF2,1.3029447219882064,0.4812633744895993
0,FGF2,-0.4239525942424532,0.8589999679580606
1,FGF2,-1.2642887811838652,0.3959190394899821
2,FGF2,3.062676196837149,0.02830460371490177
0,FHL2,-0.33876925304355016,0.8958360342538711
1,FHL2,1.6262911777543891,0.24726621636131593
2,FHL2,-1.4393366718092857,0.42530942016110485
0,FLI1,-2.1064671961323054,0.1848063259875252
1,FLI1,2.3164066664994616,0.08018615222171528
2,FLI1,-0.05333238667911326,0.982781062214235
0,FOS,-2.524024446574214,0.10572094040411929
1,FOS,1.9358692486623648,0.1564008184413022
2,FOS,3.2229854717395483,0.01807851571595077
0,FOSB,-0.8234177606397561,0.705209536944274
1,FOSB,-2.5807573426327273,0.04918098525937752
2,FOSB,3.3465675093124494,0.013328256988347362
0,FOSL1,1.1216962376838975,0.5793342749698166
1,FOSL1,-3.7568388580324004,0.0023567719671775574
2,FOSL1,3.895482760748874,0.004196274178764543
0,FOSL2,-2.024643929783805,0.20468475280781784
1,FOSL2,0.9472285272654289,0.574099903816402
2,FOSL2,0.29979954281189947,0.9000679799490211
0,FOXA1,0.2991432782591666,0.9019284543230106
1,FOXA1,-2.6695166960740746,0.043359763772847185
2,FOXA1,1.8725074079948139,0.25623018659864427
0,FOXA2,-2.154289463731192,0.17217836495192576
1,FOXA2,0.46174525997157456,0.798612584568919
2,FOXA2,1.2275884479843158,0.5124231087661997
0,FOXA3,0.29996730878079764,0.9019284543230106
1,FOXA3,-0.7873312853844922,0.6471187908033198
2,FOXA3,0.6545905584118568,0.7760690018042181
0,FOXC1,-0.5967154576944302,0.7918539539984808
1,FOXC1,-0.9152186549776089,0.5885406328662101
2,FOXC1,2.0802530631727176,0.18433251992516983
0,FOXC2,-0.5683104783083979,0.805784657668078
1,FOXC2,-0.22330656816012845,0.90842205730373
2,FOXC2,1.412429386433813,0.43645125073642277
0,FOXD1,0.4076477205644619,0.8694831187272347
1,FOXD1,-2.697844411091642,0.040772716644372396
2,FOXD1,3.248649386873735,0.017243320381749135
0,FOXD3,0.3257929206679861,0.8967368365740208
1,FOXD3,0.5912231805618228,0.7466130896814881
2,FOXD3,-1.1753581010093455,0.5371394021760165
0,FOXE1,-1.0587287541337396,0.6054550148468459
1,FOXE1,0.2490693082495995,0.8964277234750498
2,FOXE1,0.3186248864052167,0.8920869006188116
0,FOXF1,-1.2687056160086843,0.5241894810996583
1,FOXF1,1.0624357438891905,0.5088484592177789
2,FOXF1,-0.48409424741867196,0.8320904471966712
0,FOXF2,1.1413028646897925,0.5701178920601879
1,FOXF2,1.2651274149160203,0.3959190394899821
2,FOXF2,-2.381798443594854,0.12013159229939536
0,FOXG1,2.066383922862068,0.1948773828683217
1,FOXG1,-1.5209507216373845,0.28637151011333845
2,FOXG1,-1.0366093525445637,0.6062035706928515
0,FOXH1,-0.23429042823028345,0.9201357840907378
1,FOXH1,0.2666228325068952,0.8914925528744277
2,FOXH1,0.08195847311295149,0.9703898288215588
0,FOXI1,0.08472944518693674,0.9714845840370367
1,FOXI1,-1.2472523257069303,0.40380860736031926
2,FOXI1,1.443071453033663,0.42530942016110485
0,FOXJ1,-1.1488962923266732,0.568663588809239
1,FOXJ1,0.2650317855658172,0.8914925528744277
2,FOXJ1,-0.5576759287147274,0.8023387605853438
0,FOXL2,0.699414831248015,0.748364716463771
1,FOXL2,1.1866664055659188,0.43448480772184406
2,FOXL2,0.02613464680093962,0.9907427184154542
0,FOXM1,0.44465641338304135,0.8557997594614603
1,FOXM1,0.633759353592622,0.7246474077226742
2,FOXM1,-1.0795467647770294,0.5946687153753104
0,FOXN1,2.5262325324529713,0.10572094040411929
1,FOXN1,-0.4030078773233928,0.8332525831939711
2,FOXN1,0.19436835555894938,0.9274739156191392
0,FOXO1,0.20117171871737627,0.9266195525787767
1,FOXO1,3.2902454766082925,0.009510991753758196
2,FOXO1,-2.9240299042244122,0.03937436216010975
0,FOXO3,1.53843617569306,0.410983086133099
1,FOXO3,3.5774845573836136,0.004240511004219879
2,FOXO3,-1.3283071744735602,0.47091406670051794
0,FOXO4,0.038246572433462245,0.9861096466311169
1,FOXO4,2.175610986790798,0.10365943174110645
2,FOXO4,-0.7387708887095371,0.741077967431366
0,FOXP1,1.3406572954463252,0.4899260188640445
1,FOXP1,-0.7720617525777868,0.6506039273468276
2,FOXP1,1.3832656672738208,0.4477924902981422
0,FOXP2,1.2487458671500884,0.5309215989000463
1,FOXP2,0.5200141404175808,0.7716902256332612
2,FOXP2,-0.9122814024771267,0.6711791052677681
0,FOXP3,-0.7256378758110495,0.7402346142868149
1,FOXP3,-0.7594729292997674,0.6531962327206553
2,FOXP3,0.4663363561674613,0.8402860118789724
0,FOXQ1,-0.9197566325543466,0.6711982635610709
1,FOXQ1,-0.11240170985794935,0.9479810497610492
2,FOXQ1,1.1040268699736233,0.5826982776204818
0,GABPA,-0.592336838628085,0.7927085354057842
1,GABPA,1.3893706409412308,0.3440786303120251
2,GABPA,0.6367254695311703,0.7870419320971923
0,GATA1,-1.1121479951034814,0.5862498639635939
1,GATA1,-0.3499833669015889,0.848034556672432
2,GATA1,0.8793460305341443,0.6962626627867134
0,GATA2,0.5490867247910372,0.8154538333088641
1,GATA2,0.5914094709323707,0.7466130896814881
2,GATA2,-1.7815583269618647,0.28714971748063883
0,GATA3,2.5542552483615295,0.10367681193685807
1,GATA3,0.0992351752779513,0.953236359814569
2,GATA3,0.5194311142675085,0.8161721873086182
0,GATA4,-0.3569372665307809,0.8858636526501751
1,GATA4,-0.21356623153899515,0.9153162541615266
2,GATA4,1.696311613333852,0.32295643952191655
0,GATA5,0.9849476498093143,0.6462398714007529
1,GATA5,-1.286551392921663,0.39137213403997895
2,GATA5,1.5743334568864757,0.3819780631525997
0,GATA6,-2.0331416152910515,0.202257317631941
1,GATA6,1.5946313024444596,0.2591880197851532
2,GATA6,0.743612050078834,0.7402263275533237
0,GBX2,0.27218897188962726,0.9077536366435659
1,GBX2,1.392339546647126,0.3440786303120251
2,GBX2,-1.0885759579291179,0.591143159643232
0,GCM1,0.40213965655072115,0.8694831187272347
1,GCM1,0.25177334305400323,0.8964277234750498
2,GCM1,-0.46714755285756604,0.8402860118789724
0,GFI1,0.9423611330463976,0.661990476935086
1,GFI1,3.308062277518118,0.009052085898575308
2,GFI1,-2.4641759586720355,0.10200970376460271
0,GFI1B,-1.6937633566012602,0.34464735287528975
1,GFI1B,4.209125343028223,0.00046266046435455285
2,GFI1B,-2.1966960702347587,0.16245908177832022
0,GLI1,-1.604109154869497,0.3826834605526786
1,GLI1,2.791156313008947,0.03355429713230326
2,GLI1,-0.8153338400730711,0.7303523075800411
0,GLI2,-0.11663818008670737,0.9681420332562584
1,GLI2,-3.0848101317086565,0.01698691862509366
2,GLI2,3.0746012205808704,0.028264197875743958
0,GLI3,-0.9573494254750038,0.6529050965915221
1,GLI3,1.6840884820319726,0.22811011329329448
2,GLI3,-0.75212878472743,0.7385254683290656
0,GRHL2,-1.5493063112346843,0.40435115418443196
1,GRHL2,1.6700113901844915,0.2307416528363311
2,GRHL2,-2.2599056465213634,0.14800700965522143
0,GRHL3,-0.3259734461122483,0.8967368365740208
1,GRHL3,1.291638894908308,0.3893841185230491
2,GRHL3,-1.4960251736576455,0.4104379766853914
0,GSC,1.1366232430148615,0.5707482452271775
1,GSC,-1.4717301844615178,0.30703153019718327
2,GSC,1.2270825180298115,0.5124231087661997
0,GTF2I,-1.1720317953315114,0.5611940172531191
1,GTF2I,0.896874837131744,0.5928886153536495
2,GTF2I,2.1204657695355413,0.1758119123864788
0,GTF2IRD1,-1.4161717543979828,0.4558494168103313
1,GTF2IRD1,0.494378420100764,0.7850685453032409
2,GTF2IRD1,1.5612276949453157,0.38535792586523854
0,GTF3A,-1.5759236889228352,0.392923808624328
